"1306","1306","C2","Tarde","A14","80","Mat1002","Álgebra Y Geometría Analítica","60","30","0","1","Silvina Beatriz","Fernández","Ingeniera Electrónica","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1307","1307","C1","Noche","D20","40","Mat1002","Álgebra Y Geometría Analítica","60","30","0","1","Mariana Soledad","Pereira","Magíster En Matemática","Adjunto","Semi-Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1308","1308","C2","Mañana","B09","30","Mat1002","Álgebra Y Geometría Analítica","60","30","0","1","Florencia Daniela","Cabrera","Doctora En Ingeniería","Asociado","Semi-Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1309","1309","C1","Mañana","D09","45","Fis1001","Física I","45","30","15","1","Nicolás Emilio","Suárez","Magíster En Redes","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1310","1310","C2","Noche","B19","60","Fis1001","Física I","45","30","15","1","Diego Marcelo","Torres","Ingeniero Mecánico","Adjunto","Simple","Ingeniería Mecánica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1311","1311","C1","Mañana","B16","30","Fis1001","Física I","45","30","15","1","Diego Marcelo","Torres","Ingeniero Mecánico","Adjunto","Simple","Ingeniería Mecánica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1312","1312","C2","Noche","D06","40","Fis1001","Física I","45","30","15","1","Mariela Noelia","Ponce","Doctora En Ciencias Básicas","Titular","Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1313","1313","C1","Tarde","C03","80","Qui1001","Química General","30","15","30","1","Pilar Estela","Molina","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1314","1314","C2","Tarde","L19","30","Qui1001","Química General","30","15","30","1","Pilar Estela","Molina","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1315","1315","C1","Tarde","D10","45","Qui1001","Química General","30","15","30","1","Diego Marcelo","Torres","Ingeniero Mecánico","Adjunto","Simple","Ingeniería Mecánica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1316","1316","C2","Tarde","C11","35","Qui1001","Química General","30","15","30","1","Ignacio Ramón","Ibáñez","Magíster En Seguridad Informática","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1317","1317","C1","Tarde","B08","30","Mat2001","Análisis Matemático Ii","60","30","0","2","Leandro Damián","Acosta","Doctor En Ingeniería Civil","Titular","Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1318","1318","C2","Tarde","D12","30","Mat2001","Análisis Matemático Ii","60","30","0","2","Luciana Paola","Moreno","Ingeniera Química","Adjunto","Simple","Ingeniería Química","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1319","1319","C1","Mañana","A08","40","Mat2001","Análisis Matemático Ii","60","30","0","2","Sandra Mabel","Fuentes","Magíster En Sistemas Embebidos","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1320","1320","C2","Noche","L16","40","Mat2001","Análisis Matemático Ii","60","30","0","2","Florencia Daniela","Cabrera","Doctora En Ingeniería","Asociado","Semi-Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1321","1321","C1","Noche","L06","60","Mat2002","Probabilidad Y Estadística","45","30","0","2","Sandra Mabel","Fuentes","Magíster En Sistemas Embebidos","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1322","1322","C2","Noche","B20","35","Mat2002","Probabilidad Y Estadística","45","30","0","2","Pilar Estela","Molina","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1323","1323","C1","Noche","L05","30","Mat2002","Probabilidad Y Estadística","45","30","0","2","Luis Alberto","Vera","Ingeniero Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1324","1324","C2","Noche","L03","30","Mat2002","Probabilidad Y Estadística","45","30","0","2","María Elena","Rodríguez","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1325","1325","C2","Tarde","A14","45","Mat3001","Análisis Matemático Iii","45","30","0","3","Gustavo Raúl","Medina","Doctor En Matemática","Titular","Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1326","1326","C2","Noche","L12","60","Mat3001","Análisis Matemático Iii","45","30","0","3","Luciana Paola","Moreno","Ingeniera Química","Adjunto","Simple","Ingeniería Química","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1327","1327","C2","Tarde","L08","35","Inf3004","Paradigmas De Programación","45","15","15","3","Luis Alberto","Vera","Ingeniero Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1328","1328","C2","Tarde","D07","35","Inf3004","Paradigmas De Programación","45","15","15","3","Mariela Noelia","Ponce","Doctora En Ciencias Básicas","Titular","Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1329","1329","C1","Noche","A16","45","Inf4003","Gestión De Proyectos","45","15","0","4","Sofía Valentina","Vega","Magíster En Ciencias De La Computación","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1330","1330","C1","Noche","C07","35","Inf4003","Gestión De Proyectos","45","15","0","4","Facundo Ezequiel","Jiménez","Magíster En Ciencias De La Computación","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1331","1331","C1","Noche","L07","30","Adm1001","Administración General","60","15","0","1","Ignacio Ramón","Ibáñez","Magíster En Seguridad Informática","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1332","1332","C2","Noche","D03","60","Adm1001","Administración General","60","15","0","1","Pilar Estela","Molina","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1333","1333","C1","Tarde","C19","60","Adm1001","Administración General","60","15","0","1","Héctor Luis","González","Doctor En Física","Titular","Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1334","1334","C2","Noche","A19","45","Adm1001","Administración General","60","15","0","1","Rodrigo Matías","Campos","Ingeniero En Sistemas","Adjunto","Simple","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1335","1335","C1","Noche","L04","60","Adm2001","Economía General","60","15","0","2","Luciana Paola","Moreno","Ingeniera Química","Adjunto","Simple","Ingeniería Química","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1336","1336","C2","Tarde","L07","50","Adm2001","Economía General","60","15","0","2","Carlos Alberto","García","Ingeniero En Sistemas","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1337","1337","C1","Noche","D08","60","Adm2001","Economía General","60","15","0","2","Patricia Andrea","Ramírez","Doctora En Química","Titular","Exclusiva","Ingeniería Química","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1338","1338","C2","Noche","L11","40","Adm2001","Economía General","60","15","0","2","Luis Alberto","Vera","Ingeniero Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1339","1339","C1","Noche","D09","60","Adm3001","Contabilidad Y Costos","45","30","0","3","Cristian Ariel","Ortega","Ingeniero Mecánico","Adjunto","Simple","Ingeniería Mecánica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1340","1340","C1","Tarde","C06","45","Adm3001","Contabilidad Y Costos","45","30","0","3","Verónica Adriana","Rojas","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1341","1341","C1","Noche","B07","40","Ind3001","Investigación Operativa","45","30","0","3","Gustavo Raúl","Medina","Doctor En Matemática","Titular","Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1342","1342","C1","Noche","A05","50","Ind3001","Investigación Operativa","45","30","0","3","Natalia Belén","Castro","Magíster En Telecomunicaciones","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1343","1343","C1","Noche","B14","30","Ind4001","Logística Y Cadena De Suministro","45","15","0","4","Jorge Osvaldo","Sánchez","Magíster En Ingeniería Industrial","Titular","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1344","1344","C1","Noche","D12","35","Ind4001","Logística Y Cadena De Suministro","45","15","0","4","Nicolás Emilio","Suárez","Magíster En Redes","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1345","1345","C1","Mañana","D18","30","Ind4002","Gestión De La Calidad","45","15","0","4","Jorge Osvaldo","Sánchez","Magíster En Ingeniería Industrial","Titular","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1346","1346","C2","Tarde","L20","45","Ind4002","Gestión De La Calidad","45","15","0","4","Sofía Valentina","Vega","Magíster En Ciencias De La Computación","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1347","1347","C1","Noche","L03","80","Mat1001","Análisis Matemático I","60","30","0","1","Ana Paula","Martínez","Magíster En Matemática Aplicada","Adjunto","Simple","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1348","1348","C2","Tarde","D07","60","Mat1001","Análisis Matemático I","60","30","0","1","Valeria Soledad","Herrera","Ingeniera Electrónica","Adjunto","Simple","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1349","1349","C1","Noche","A15","40","Mat1001","Análisis Matemático I","60","30","0","1","Cristian Ariel","Ortega","Ingeniero Mecánico","Adjunto","Simple","Ingeniería Mecánica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1350","1350","C2","Noche","D16","60","Mat1001","Análisis Matemático I","60","30","0","1","Tomás Agustín","Domínguez","Magíster En Electrónica","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1351","1351","C1","Noche","L15","50","Mat1002","Álgebra Y Geometría Analítica","60","30","0","1","Silvina Beatriz","Fernández","Ingeniera Electrónica","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1352","1352","C2","Noche","A19","60","Mat1002","Álgebra Y Geometría Analítica","60","30","0","1","Valeria Soledad","Herrera","Ingeniera Electrónica","Adjunto","Simple","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1353","1353","C1","Noche","A14","45","Mat1002","Álgebra Y Geometría Analítica","60","30","0","1","Alejandra Cecilia","Romero","Doctora En Ingeniería Industrial","Asociado","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1354","1354","C2","Noche","C09","80","Mat1002","Álgebra Y Geometría Analítica","60","30","0","1","Roberto Augusto","López","Ingeniero Civil","Asociado","Semi-Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1355","1355","C1","Noche","A07","40","Fis1001","Física I","45","30","15","1","Verónica Adriana","Rojas","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1356","1356","C2","Noche","A17","30","Fis1001","Física I","45","30","15","1","Nicolás Emilio","Suárez","Magíster En Redes","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1357","1357","C1","Tarde","B14","35","Fis1001","Física I","45","30","15","1","Rodrigo Matías","Campos","Ingeniero En Sistemas","Adjunto","Simple","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1358","1358","C2","Tarde","D18","40","Fis1001","Física I","45","30","15","1","Carolina Florencia","Díaz","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1359","1359","C1","Tarde","L03","45","Qui1001","Química General","30","15","30","1","Carlos Alberto","García","Ingeniero En Sistemas","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1360","1360","C2","Mañana","A07","45","Qui1001","Química General","30","15","30","1","Leandro Damián","Acosta","Doctor En Ingeniería Civil","Titular","Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1361","1361","C1","Noche","C19","80","Qui1001","Química General","30","15","30","1","Fernando Daniel","Reyes","Doctor En Física","Asociado","Semi-Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1362","1362","C2","Noche","C18","80","Qui1001","Química General","30","15","30","1","Marcelo Adrián","Gutiérrez","Magíster En Inteligencia Artificial","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1363","1363","C1","Noche","C13","45","Mat2001","Análisis Matemático Ii","60","30","0","2","Nicolás Emilio","Suárez","Magíster En Redes","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1364","1364","C2","Noche","C19","30","Mat2001","Análisis Matemático Ii","60","30","0","2","Sebastián Nicolás","Álvarez","Magíster En Gestión De Proyectos","Adjunto","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1365","1365","C1","Tarde","A09","40","Mat2001","Análisis Matemático Ii","60","30","0","2","Ignacio Ramón","Ibáñez","Magíster En Seguridad Informática","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1366","1366","C2","Noche","D05","35","Mat2001","Análisis Matemático Ii","60","30","0","2","Cristian Ariel","Ortega","Ingeniero Mecánico","Adjunto","Simple","Ingeniería Mecánica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1367","1367","C1","Tarde","L09","35","Mat3001","Análisis Matemático Iii","45","30","0","3","Florencia Daniela","Cabrera","Doctora En Ingeniería","Asociado","Semi-Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1368","1368","C2","Tarde","L15","80","Mat3001","Análisis Matemático Iii","45","30","0","3","Sebastián Nicolás","Álvarez","Magíster En Gestión De Proyectos","Adjunto","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1369","1369","C1","Tarde","L08","50","Inf3004","Paradigmas De Programación","45","15","15","3","Carolina Florencia","Díaz","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1370","1370","C1","Noche","C16","35","Inf3004","Paradigmas De Programación","45","15","15","3","Sebastián Nicolás","Álvarez","Magíster En Gestión De Proyectos","Adjunto","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1371","1371","C2","Noche","D14","40","Inf3004","Paradigmas De Programación","45","15","15","3","Ignacio Ramón","Ibáñez","Magíster En Seguridad Informática","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1372","1372","C1","Tarde","C18","40","Civ1001","Topografía","30","15","30","1","Sebastián Nicolás","Álvarez","Magíster En Gestión De Proyectos","Adjunto","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1373","1373","C2","Noche","A20","45","Civ1001","Topografía","30","15","30","1","Carolina Florencia","Díaz","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1374","1374","C1","Noche","D06","30","Civ1001","Topografía","30","15","30","1","Gabriela Inés","Flores","Magíster En Sistemas De Información","Asociado","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1375","1375","C2","Noche","B20","80","Civ1001","Topografía","30","15","30","1","Carolina Florencia","Díaz","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1376","1376","C1","Noche","D20","45","Civ2001","Mecánica De Suelos","30","15","30","2","Facundo Ezequiel","Jiménez","Magíster En Ciencias De La Computación","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1377","1377","C2","Tarde","C12","35","Civ2001","Mecánica De Suelos","30","15","30","2","Ana Paula","Martínez","Magíster En Matemática Aplicada","Adjunto","Simple","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1378","1378","C1","Mañana","C20","60","Civ2001","Mecánica De Suelos","30","15","30","2","Gabriela Inés","Flores","Magíster En Sistemas De Información","Asociado","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1379","1379","C2","Noche","B09","80","Civ2001","Mecánica De Suelos","30","15","30","2","Claudia Verónica","Morales","Ingeniera Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1380","1380","C1","Tarde","B16","45","Civ3001","Estructuras","45","30","15","3","Carolina Florencia","Díaz","Ingeniera Civil","Adjunto","Simple","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1381","1381","C2","Noche","D02","35","Civ3001","Estructuras","45","30","15","3","Pablo Sebastián","Ruiz","Doctor En Ingeniería","Titular","Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1382","1382","C1","Mañana","A10","50","Civ4001","Hidráulica","30","15","30","4","Mariana Soledad","Pereira","Magíster En Matemática","Adjunto","Semi-Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1383","1383","C2","Tarde","B20","30","Civ4001","Hidráulica","30","15","30","4","Silvina Beatriz","Fernández","Ingeniera Electrónica","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1384","1384","C1","Noche","L19","60","Mat1001","Análisis Matemático I","60","30","0","1","Verónica Adriana","Rojas","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1385","1385","C2","Mañana","C18","60","Mat1001","Análisis Matemático I","60","30","0","1","Mariana Soledad","Pereira","Magíster En Matemática","Adjunto","Semi-Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1386","1386","C1","Noche","C07","60","Mat1001","Análisis Matemático I","60","30","0","1","Diego Marcelo","Torres","Ingeniero Mecánico","Adjunto","Simple","Ingeniería Mecánica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1387","1387","C2","Tarde","A12","50","Mat1001","Análisis Matemático I","60","30","0","1","Susana Graciela","Ríos","Ingeniera Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1388","1388","C1","Tarde","A20","60","Mat1002","Álgebra Y Geometría Analítica","60","30","0","1","Pablo Sebastián","Ruiz","Doctor En Ingeniería","Titular","Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1389","1389","C2","Noche","L14","80","Mat1002","Álgebra Y Geometría Analítica","60","30","0","1","Gustavo Raúl","Medina","Doctor En Matemática","Titular","Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1390","1390","C1","Mañana","D01","40","Mat1002","Álgebra Y Geometría Analítica","60","30","0","1","María Elena","Rodríguez","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1391","1391","C2","Noche","A01","35","Mat1002","Álgebra Y Geometría Analítica","60","30","0","1","Tomás Agustín","Domínguez","Magíster En Electrónica","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1392","1392","C1","Tarde","C05","80","Fis1001","Física I","45","30","15","1","Luis Alberto","Vera","Ingeniero Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1393","1393","C2","Noche","L16","45","Fis1001","Física I","45","30","15","1","Facundo Ezequiel","Jiménez","Magíster En Ciencias De La Computación","Adjunto","Semi-Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1394","1394","C1","Mañana","B01","30","Fis1001","Física I","45","30","15","1","Jorge Osvaldo","Sánchez","Magíster En Ingeniería Industrial","Titular","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1395","1395","C2","Tarde","A18","35","Fis1001","Física I","45","30","15","1","Susana Graciela","Ríos","Ingeniera Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1396","1396","C1","Tarde","B19","80","Qui1001","Química General","30","15","30","1","Claudia Verónica","Morales","Ingeniera Industrial","Adjunto","Simple","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1397","1397","C2","Noche","L04","60","Qui1001","Química General","30","15","30","1","Gustavo Raúl","Medina","Doctor En Matemática","Titular","Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1398","1398","C1","Noche","D10","40","Qui1001","Química General","30","15","30","1","Carlos Alberto","García","Ingeniero En Sistemas","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1399","1399","C2","Noche","A06","30","Qui1001","Química General","30","15","30","1","Alejandra Cecilia","Romero","Doctora En Ingeniería Industrial","Asociado","Semi-Exclusiva","Ingeniería Industrial","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1400","1400","C1","Noche","B01","35","Mat2001","Análisis Matemático Ii","60","30","0","2","Florencia Daniela","Cabrera","Doctora En Ingeniería","Asociado","Semi-Exclusiva","Ingeniería Civil","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1401","1401","C2","Noche","C03","60","Mat2001","Análisis Matemático Ii","60","30","0","2","Luciana Paola","Moreno","Ingeniera Química","Adjunto","Simple","Ingeniería Química","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1402","1402","C1","Tarde","A03","60","Mat2001","Análisis Matemático Ii","60","30","0","2","Verónica Adriana","Rojas","Doctora En Ciencias De La Computación","Titular","Exclusiva","Ingeniería En Sistemas De Información","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1403","1403","C2","Noche","A01","60","Mat2001","Análisis Matemático Ii","60","30","0","2","Diego Marcelo","Torres","Ingeniero Mecánico","Adjunto","Simple","Ingeniería Mecánica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1404","1404","C2","Mañana","D12","50","Mat3001","Análisis Matemático Iii","45","30","0","3","Fernando Daniel","Reyes","Doctor En Física","Asociado","Semi-Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1405","1405","C2","Noche","C09","45","Mat3001","Análisis Matemático Iii","45","30","0","3","Ana Paula","Martínez","Magíster En Matemática Aplicada","Adjunto","Simple","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1406","1406","C1","Noche","C17","60","Mec1001","Mecánica Aplicada","45","30","15","1","Mariana Soledad","Pereira","Magíster En Matemática","Adjunto","Semi-Exclusiva","Ciencias Básicas","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1407","1407","C2","Noche","D13","50","Mec1001","Mecánica Aplicada","45","30","15","1","Patricia Andrea","Ramírez","Doctora En Química","Titular","Exclusiva","Ingeniería Química","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1408","1408","C1","Mañana","C07","30","Mec1001","Mecánica Aplicada","45","30","15","1","Cristian Ariel","Ortega","Ingeniero Mecánico","Adjunto","Simple","Ingeniería Mecánica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
"1409","1409","C2","Noche","C05","60","Mec1001","Mecánica Aplicada","45","30","15","1","Tomás Agustín","Domínguez","Magíster En Electrónica","Adjunto","Semi-Exclusiva","Ingeniería Electrónica","Facultad Regional La Plata","La Plata","Buenos Aires","2026-05-26",\N,"1"
